10;2;0001;COBERTURA DO DEFICIT ATUARIAL;Garantir o equilíbrio financeiro e atuarial do regime de previdência própria do município.;COBERTURA DO DEFICIT ATUARIAL                     ;Ano(s);
12;02;00901;12;365;0027;1004;    ;5,00;5,00;5,00;5,00;20003,00;20903,00;21844,00;22827,00;
12;02;00801;15;541;0038;1004;    ;2530,00;2530,00;0,00;0,00;5500,00;2300,00;0,00;0,00;
10;2;1005;INFRAESTRUTURA DO ENSINO FUNDAMENTAL;Garantir o funcionamento adequado das unidades educacionais do ensino fundamental, por meio do provimento adequado de infraestrutura física, operacional, segurança, tecnologia e acessibilidade, tais como obras, mobiliários, materiais, equipamentos. Alcançar as metas estabelecidas pelo PME.;ESCOLA ATENDIDA                                   ;Unidade;
12;02;00901;12;361;0028;1005;    ;5,00;5,00;6,00;6,00;765003,00;799428,00;835403,00;872995,00;
12;02;00501;13;392;0015;1005;    ;1,00;1,00;1,00;1,00;46750,00;0,00;0,00;0,00;
10;2;1005;ESTRUTURAÇÃO DA BIBLIOTECA PÚBLICA MUNICIPAL;Estruturar a biblioteca municipal de forma adequada  zelando pelas instalações e equipamentos com recursos materiais que contribuam para seu crescimento.;BIBLIOTECA ESTRUTURADA.                           ;Ano(s);
12;02;00901;12;361;0028;1005;    ;5,00;5,00;6,00;6,00;765003,00;799428,00;835403,00;872995,00;
12;02;00501;13;392;0015;1005;    ;1,00;1,00;1,00;1,00;46750,00;0,00;0,00;0,00;
10;2;1006;CONSTRUÇÃO, AMPLIAÇÃO E MANUTENÇÃO DE ESPAÇOS ESPORTIVOS  ;Construir, reformar e manter os espaços esportivos da cidade visando estimular a prática de atividade física e de esportes.;ESPAÇO REFORMADO/CONSTRUIDO                       ;Unidade;
12;02;01001;27;812;0034;1006;    ;12,00;12,00;14,00;15,00;580001,00;606101,00;633376,00;661878,00;
12;02;00501;13;392;0015;1006;    ;100,00;100,00;10,00;10,00;30000,00;15500,00;8000,00;8000,00;
10;2;1006;FORMAÇÃO, CAPACITAÇÃO E PROFISSIONALIZAÇÃO ARTÍSTICA-CULTURAL;Apoiar  incentivar e realizar ações de formação  desenvolvimento  capacitação e aperfeiçoamento nas diversas áreas artísticas e culturais  contribuindo para o fortalecimento e a profissionalização  do mercado de produção cultural e artística municipal.;ARTISTA FORMADO                                   ;Unidade;
12;02;01001;27;812;0034;1006;    ;12,00;12,00;14,00;15,00;580001,00;606101,00;633376,00;661878,00;
12;02;00501;13;392;0015;1006;    ;100,00;100,00;10,00;10,00;30000,00;15500,00;8000,00;8000,00;
10;2;1007;CONSTRUÇÃO, AMPLIAÇÃO E REFORMAS DE PRÉDIOS PÚBLICOS;Construir, ampliar e reformar prédios públicos a fim de proporcionar a população espaços públicos de qualidade.;PRÉDIO PÚBLICO CONSTRUIDO, AMPLIADO E REFORMADO   ;Unidade;
12;02;01201;15;451;0038;1007;    ;1,00;1,00;1,00;1,00;25002,00;26127,00;27303,00;28531,00;
12;02;00502;13;392;0019;1007;    ;4,00;4,00;2,00;2,00;5100,00;4800,00;4400,00;4301,00;
10;2;1007;PESQUISAS E ESTUDOS NA ÁREA DA CULTURA;Realizar pesquisas e estudos na área da cultura para ampliar as condições de produção  circulação e fruição de bens e serviços culturais  compreendendo-os como direito social básico  promovendo a diversidade cultural.;PESQUISA REALIZADA                                ;Unidade;
12;02;01201;15;451;0038;1007;    ;1,00;1,00;1,00;1,00;25002,00;26127,00;27303,00;28531,00;
12;02;00502;13;392;0019;1007;    ;4,00;4,00;2,00;2,00;5100,00;4800,00;4400,00;4301,00;
10;2;1008;CONSTRUÇÃO, MANUTENÇÃO E URBANIZAÇÃO DE VIAS E ESPAÇOS PÚBLICOS;Construir, manter e urbanizar vias e espaços públicos a fim de garantir segurança, mobilidade e qualidade de vida à população.;VIAS E ESPAÇO PÚBLICOS CONSTRUÍDOS, MANTIDOS E URB;Metro(s) Quadra;
12;02;01201;15;451;0038;1008;    ;97000,00;97000,00;97000,00;97000,00;2829996,00;2957346,00;3090426,00;3229496,00;
12;02;00702;08;244;0021;1008;    ;3600,00;3600,00;3600,00;3600,00;18500,00;0,00;0,00;0,00;
10;2;1008;AÇÃO SOCIAL ITINERANTE;Levar todos os serviços oferecidos pela assistência social às famílias carentes e de extrema  pobreza  sendo centrado suas atividades nas áreas de maior vulnerabilidade social.;PESSOA AMPARADA                                   ;Ano(s);
12;02;01201;15;451;0038;1008;    ;97000,00;97000,00;97000,00;97000,00;2829996,00;2957346,00;3090426,00;3229496,00;
12;02;00702;08;244;0021;1008;    ;3600,00;3600,00;3600,00;3600,00;18500,00;0,00;0,00;0,00;
10;2;1009;CONSTRUÇÃO, RECUPERAÇÃO E MANUTENÇÃO DO SISTEMA DE DRENAGEM;Construir, recuperar e aprimorar o sistema de drenagem visando um escoamento de águas pluviais mais eficiente.;SISTEMA DE DRENAGEM CONSTRUÍDO, RECUPERADO E MANTI;Metro(s) Quadra;
12;02;01201;15;451;0038;1009;    ;1000,00;1000,00;1000,00;1000,00;625001,00;653126,00;682517,00;713230,00;
12;02;00702;08;244;0021;1009;    ;16000,00;16000,00;16000,00;16000,00;16100,00;0,00;0,00;0,00;
10;2;1009;CAMPANHAS EDUCATIVAS E INFORMATIVAS DA GESTÃO DO SUAS;Realizar campanhas que informem e eduquem a população sobre a gestão do SUAS.;CIDADÃO INFORMADO                                 ;Ano(s);
12;02;01201;15;451;0038;1009;    ;1000,00;1000,00;1000,00;1000,00;625001,00;653126,00;682517,00;713230,00;
12;02;00702;08;244;0021;1009;    ;16000,00;16000,00;16000,00;16000,00;16100,00;0,00;0,00;0,00;
10;2;1010;CONSTRUÇÃO DO CENTRO ADMINISTRATIVO DE BOM DESPACHO;Aumentar a eficiência dos serviços públicos, racionalizar os processos administrativos e reduzir gastos mediante a reforma e construção do Centro Administrativo de Bom Despacho.;SEDE ADMINISTRATIVA CONSTRUÍDA                    ;Percentual;
12;02;01201;15;451;0038;1010;    ;25,00;25,00;25,00;25,00;2050002,00;2142252,00;2238653,00;2339393,00;
12;02;00702;08;244;0023;1010;    ;3000,00;3000,00;401,00;400,00;90800,00;10500,00;39000,00;91001,00;
10;2;1010;BENEFÍCIOS EVENTUAIS;Garantir ao cidadão  em caráter provisório  benefícios prestados às famílias em virtude de morte  nascimento  calamidade pública e situações de vulnerabilidade temporária.;BENEFÍCIO PRESTADO                                ;Unidade;
12;02;01201;15;451;0038;1010;    ;25,00;25,00;25,00;25,00;2050002,00;2142252,00;2238653,00;2339393,00;
12;02;00702;08;244;0023;1010;    ;3000,00;3000,00;401,00;400,00;90800,00;10500,00;39000,00;91001,00;
10;2;1011;IMPLANTAÇÃO DO CORREDOR EMPRESARIAL;Abertura de via urbana de ligação entre a BR 262 e MG 164 desviando o trânsito de caminhões para fora da cidade e criando um distrito empresarial para expansão das empresas de Bom Despacho visando o fomento da economia local.;SEDE ADMINISTRATIVA CONSTRUÍDA                    ;Percentual;
12;02;01201;15;451;0038;1011;    ;30,00;35,00;35,00;0,00;500004,00;522504,00;546017,00;570587,00;
12;02;00702;08;244;0023;1011;    ;2,00;2,00;2,00;2,00;17000,00;0,00;0,00;0,00;
10;2;1011;IMPLANTAÇÃO DE ESPAÇOS FÍSICOS PARA PROJETOS DE CIDADANIA;Implantar espaço físico para desenvolvimento de projetos de cidadania voltados para a população.;ESPAÇO FÍSICO IMPLANTADO                          ;Ano(s);
12;02;01201;15;451;0038;1011;    ;30,00;35,00;35,00;0,00;500004,00;522504,00;546017,00;570587,00;
12;02;00702;08;244;0023;1011;    ;2,00;2,00;2,00;2,00;17000,00;0,00;0,00;0,00;
10;2;1012;MANUTENÇÃO DE VIAS E LOGRADOUROS PÚBLICOS ? OPERAÇÃO TAPA-BURACOS;Manutenção das vias públicas a fim de garantir segurança e mobilidade à população.;ASFALTO RECOMPOSTO                                ;Tonelada(s);
12;02;01201;15;451;0038;1012;    ;400,00;400,00;400,00;400,00;447999,00;468159,00;489226,00;511241,00;
12;02;00901;12;365;0025;1012;    ;36,00;37,00;9,00;9,00;380200,00;1287400,00;785799,00;1036083,79;
10;2;1012;INFRAESTRUTURA DO ENSINO INFANTIL- CRECHES;Garantir o funcionamento adequado das unidades educacionais da educação infantil  por meio do provimento adequado de infraestrutura física  operacional  de segurança e acessibilidade (obras  mobiliário  equipamentos).;ESCOLA ATENDIDA                                   ;Unidade;
12;02;01201;15;451;0038;1012;    ;400,00;400,00;400,00;400,00;447999,00;468159,00;489226,00;511241,00;
12;02;00901;12;365;0025;1012;    ;36,00;37,00;9,00;9,00;380200,00;1287400,00;785799,00;1036083,79;
10;2;1013;GESTÃO DA ILUMINAÇÃO DE VIAS E ESPAÇOS PÚBLICOS;Garantir a iluminação de vias e espaços públicos a fim de propiciar segurança e diversificação do uso do espaço público no período noturno.;PONTO DE LUZ IMPLANTADO / MELHORADO               ;Unidade;
12;02;01201;15;451;0038;1013;    ;400,00;400,00;400,00;400,00;4680001,00;4890601,00;5110678,00;5340659,00;
12;02;00901;12;365;0026;1013;    ;4,00;5,00;4,00;1,00;284800,00;55200,00;14700,00;474000,00;
10;2;1013;INFRAESTRUTURA DO ENSINO INFANTIL - PRÉ-ESCOLA;Garantir o funcionamento adequado das unidades educacionais da educação infantil  por meio do provimento adequado de infraestrutura física  operacional  de segurança e acessibilidade (obras  mobiliário  equipamentos).;ESCOLA ATENDIDA                                   ;Unidade;
12;02;01201;15;451;0038;1013;    ;400,00;400,00;400,00;400,00;4680001,00;4890601,00;5110678,00;5340659,00;
12;02;00901;12;365;0026;1013;    ;4,00;5,00;4,00;1,00;284800,00;55200,00;14700,00;474000,00;
10;2;1014;DESENVOLVIMENTO DE PARCERIAS PÚBLICO-PRIVADAS;Viabilizar a contratação de projetos de parceria entre a iniciativa privada e o setor público, sob diversas modalidades de contratação, buscando responsabilidade fiscal e melhoria da qualidade de vida da população.;CONTRATO DE CONCESSÃO GERENCIADO                  ;Unidade;
12;02;01201;15;130;0039;1014;    ;1,00;1,00;1,00;1,00;419999,00;438899,00;458649,00;479289,00;
12;02;00901;12;361;0027;1014;    ;20,00;21,00;3,00;9,00;781500,00;286400,00;172500,00;1131100,00;
10;2;1014;INFRAESTRUTURA DO ENSINO FUNDAMENTAL;Garantir o funcionamento adequado das unidades educacionais do ensino fundamental  por meio do provimento adequado de infraestrutura física  operacional  de segurança e acessibilidade (obras  mobiliário  equipamentos).;ESCOLA ATENDIDA                                   ;Unidade;
12;02;01201;15;130;0039;1014;    ;1,00;1,00;1,00;1,00;419999,00;438899,00;458649,00;479289,00;
12;02;00901;12;361;0027;1014;    ;20,00;21,00;3,00;9,00;781500,00;286400,00;172500,00;1131100,00;
10;2;1015;CONSTRUÇÃO,  AMPLIAÇÃO E REFORMA DE UNIDADES BÁSICAS;Investir na rede de atenção básica no município de Bom Despacho  por meio de construção,  ampliação e reforma da estrutura física  para o exercício da atividade,  visando a melhoria do acesso e uma melhor prestação de serviço à população.;UNIDADE CONSTRUÍDA/AMPLIADA/REFORMADA             ;Unidade;
12;02;01402;10;301;0046;1015;    ;1,00;1,00;1,00;1,00;479809,00;501400,00;523963,00;547541,00;
12;02;00702;08;244;0028;1015;    ;3000,00;3000,00;3000,00;3000,00;28500,00;0,00;90000,00;92000,00;
10;2;1015;BENEFÍCIOS EVENTUAIS;Garantir ao cidadão  em caráter provisório  benefícios prestados às famílias em virtude de morte  nascimento  calamidade pública e situações de vulnerabilidade temporária.;BENEFÍCIO PRESTADO                                ;Ano(s);
12;02;01402;10;301;0046;1015;    ;1,00;1,00;1,00;1,00;479809,00;501400,00;523963,00;547541,00;
12;02;00702;08;244;0028;1015;    ;3000,00;3000,00;3000,00;3000,00;28500,00;0,00;90000,00;92000,00;
10;2;1016;IMPLANTAÇÃO DO CENTRO DE TRATAMENTO INTENSIVO - CTI;Implantar o CTI no município  para prestar atendimento a pacientes graves e de risco que exijam assistência médica e de enfermagem ininterruptos, além de equipamentos e recursos humanos especializados.;CTI IMPLANTADO                                    ;Unidade;
12;02;01402;10;302;0046;1016;    ;1,00;0,00;0,00;0,00;300000,00;209000,00;218405,00;228233,00;
12;02;00702;08;244;0033;1016;    ;4000,00;4000,00;4000,00;4000,00;22000,00;0,00;0,00;0,00;
10;2;1016;RECADASTRAMENTO DE BENEFICIÁRIOS DO BOLSA FAMÍLIA;Garantir o benefício oferecido pelo Governo Federal às famílias de baixa renda através do  recadastramento.;RECADASTRAMENTO REALIZADO                         ;Ano(s);
12;02;01402;10;302;0046;1016;    ;1,00;0,00;0,00;0,00;300000,00;209000,00;218405,00;228233,00;
12;02;00702;08;244;0033;1016;    ;4000,00;4000,00;4000,00;4000,00;22000,00;0,00;0,00;0,00;
10;2;1017;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DAS FARMÁCIAS DO PROGRAMA FARMÁCIA  DE TODOS;Construir, ampliar e reformar unidades de farmácias, através do Programa Farmácia para Todos visando qualidade do serviço prestado e melhoria do acesso  da população    às unidades farmacêuticas.;FARMÁCIA CONSTRUÍDA, AMPLIADA E REFORMADA         ;Unidade;
12;02;01402;10;303;0046;1017;    ;1,00;1,00;1,00;1,00;200001,00;209001,00;218406,00;228234,00;
12;02;00702;08;244;0033;1017;    ;1700,00;1784,00;1874,00;1966,00;17300,00;0,00;0,00;0,00;
10;2;1017;QUALIFICAÇÃO PROFISSIONAL E EMP. DO PROGRAMA BOLSA FAMÍLIA;Proporcionar  o acesso  dos beneficiários do bolsa família e pessoas inseridas no CAD-ÚNICO às ações de qualificação profissional promovendo a inclusão social  a erradicação da pobreza e a redução das desigualdades sociais.;PESSOA QUALIFICADA                                ;Ano(s);
12;02;01402;10;303;0046;1017;    ;1,00;1,00;1,00;1,00;200001,00;209001,00;218406,00;228234,00;
12;02;00702;08;244;0033;1017;    ;1700,00;1784,00;1874,00;1966,00;17300,00;0,00;0,00;0,00;
10;2;1018;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DA ATENÇÃO ESPECIALIZADA;Investir na rede de atenção especializada por meio de construção, ampliação e reforma da estrutura física, visando a melhoria do acesso e uma melhor prestação de serviço à população de Bom Despacho e microrregião de saúde.;UNIDADE CONSTRUÍDA/AMPLIADA/REFORMADA             ;Unidade;
12;02;01402;10;302;0046;1018;    ;2,00;1,00;1,00;1,00;100003,00;104503,00;109206,00;114120,00;
12;02;00702;08;244;0023;1018;    ;1200,00;1200,00;1200,00;1200,00;12000,00;0,00;0,00;0,00;
10;2;1018;QUALIFICAÇÃO PROFISSIONAL E EMPREGO/CRAS;Qualificação e desenvolvimento de pessoas em situação de vunerabilidade social por meio de cursos de formação e aperfeiçoamento profissional.;PESSOA QUALIFICADA                                ;Ano(s);
12;02;01402;10;302;0046;1018;    ;2,00;1,00;1,00;1,00;100003,00;104503,00;109206,00;114120,00;
12;02;00702;08;244;0023;1018;    ;1200,00;1200,00;1200,00;1200,00;12000,00;0,00;0,00;0,00;
10;2;1019;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE UNIDADES DA VIGILÂNCIA EM SAÚDE;Investir na rede de vigilância em saúde por meio de construção, ampliação e reforma da estrutura física, visando diminuir incidência por doenças e agravos endêmicos.;UNIDADE CONSTRUÍDA/AMPLIADA/REFORMADA             ;Unidade;
12;02;01402;10;305;0046;1019;    ;1,00;0,00;0,00;0,00;170002,00;0,00;0,00;0,00;
12;02;00702;08;244;0023;1019;    ;800,00;800,00;800,00;800,00;9000,00;0,00;0,00;0,00;
10;2;1019;QUALIFICAÇÃO PROFISSIONAL E EMPREGO DO SCFV;Qualificação e desenvolvimento de pessoas em situação de vulnerabilidade social por meio de cursos de formação e aperfeiçoamento profissional.;PESSOA QUALIFICADA                                ;Ano(s);
12;02;01402;10;305;0046;1019;    ;1,00;0,00;0,00;0,00;170002,00;0,00;0,00;0,00;
12;02;00702;08;244;0023;1019;    ;800,00;800,00;800,00;800,00;9000,00;0,00;0,00;0,00;
10;2;1020;PARCERIA COM A POLÍCIA MILITAR;Estabelecer procedimentos de cooperação mútua entre a Prefeitura Municipal e a PMMG, visando aperfeiçoar o policiamento ostensivo e preservação da ordem pública no município.;AÇÃO REALIZADA                                    ;Unidade;
12;02;01602;06;181;0047;1020;    ;1,00;1,00;1,00;1,00;38340,00;40065,00;41868,00;43752,00;
12;02;00704;08;241;0036;1020;    ;30,00;30,00;30,00;30,00;6000,00;0,00;0,00;0,00;
10;2;1020;CAPACITAÇÃO DOS OPERADORES DO SIST. DE GARANTIA DOS DIREITOS DOS IDOSOS;Capacitar e formar operadores que estão envolvidos nos direitos do idoso.;OPERADOR CAPACITADO                               ;Ano(s);
12;02;01602;06;181;0047;1020;    ;1,00;1,00;1,00;1,00;38340,00;40065,00;41868,00;43752,00;
12;02;00704;08;241;0036;1020;    ;30,00;30,00;30,00;30,00;6000,00;0,00;0,00;0,00;
10;2;1021;MELHORIAS DE VIAS PÚBLICAS;Melhorar condições das vias públicas visando contribuir para maior agilidade, economia e segurança no transporte de pessoas e bens.;VIAS E LOGRADOUROS PÚBLICOS MANTIDOS              ;Unidade;
12;02;01602;26;451;0048;1021;    ;3,00;3,00;3,00;3,00;110002,00;114952,00;120125,00;125531,00;
12;02;00702;08;122;0002;1021;    ;20,00;20,00;20,00;20,00;48000,00;0,00;0,00;0,00;
10;2;1021;MELHORIA DA INFRAESTRUTURA FÍSICA, MOBILIÁRIO E EQUIPAMENTOS/FMAS;Garantir o funcionamento adequado das unidades do Fundo de Assistência Social  por meio do provimento adequado de infraestrutura física  operacional  de segurança e acessibilidade (mobiliário  equipamentos).;UNIDADE ATENDIDA                                  ;Não Informado;
12;02;01602;26;451;0048;1021;    ;3,00;3,00;3,00;3,00;110002,00;114952,00;120125,00;125531,00;
12;02;00702;08;122;0002;1021;    ;20,00;20,00;20,00;20,00;48000,00;0,00;0,00;0,00;
10;2;1022;CONSTRUÇÃO E REFORMA DE CRAS E CREAS;Garantir espaço físico adequado para a oferta dos serviços do CRAS e CREAS.;CRAS E CREAS CONSTRUÍDO E REFORMADO               ;Unidade;
12;02;00702;08;244;0020;1022;    ;2,00;2,00;2,00;2,00;260003,00;271703,00;283930,00;296707,00;
12;02;00802;26;782;0037;1022;    ;12,00;4,00;4,00;4,00;2400,00;0,00;0,00;0,00;
10;2;1022;IMPLANTAÇÃO DE CICLOVIA;Assegurar a segurança dos ciclistas em vias de grande fluxo e altas velocidades a fim de evitar acidentes  melhorar o fluxo de veículos  estimular o uso de veículo não poluente e promover a atividade física.;CICLOVIA IMPLANTADA                               ;Ano(s);
12;02;00702;08;244;0020;1022;    ;2,00;2,00;2,00;2,00;260003,00;271703,00;283930,00;296707,00;
12;02;00802;26;782;0037;1022;    ;12,00;4,00;4,00;4,00;2400,00;0,00;0,00;0,00;
10;2;1023;PISTA PARA CAMINHADA E CICLOVIA;Promover espaços seguros e adequados para a prática de caminhada e ciclismo  proporcionando qualidade de vida aos usuários.;PISTA CONSTRUÍDA                                  ;Ano(s);
12;02;00801;15;451;0038;1023;    ;5250,00;5250,00;5250,00;5250,00;2800,00;0,00;0,00;0,00;
10;2;1024;APRIMORAMENTO DA MOBILIDADE URBANA;Melhorar a mobilidade urbana em seus diversos modais  proporcionando harmonia entre eles e garantido a liberdade de locomoção da população.;AÇÃO DE MOBILIDADE REALIZADA                      ;Unidade;
12;02;00801;15;451;0039;1024;    ;3,00;3,00;3,00;3,00;46000,00;82000,00;5600,00;24001,00;
10;2;1025;REFORMAS E PEQUENOS REPAROS/FMAS;Garantir o funcionamento adequado das unidades do Fundo de Assistência Social  por meio da manutenção da infraestrutura física através de  reformas e pequenos reparos das unidades para dar continuidade às atividades.;UNIDADE REFORMADA                                 ;Não Informado;
12;02;00702;08;122;0002;1025;    ;22,00;22,00;22,00;22,00;103500,00;0,00;0,00;0,00;
10;2;1026;GESTÃO DE ESPAÇOS E MONUMENTOS PÚBLICOS;Implantar ou revitalizar espaços e monumentos públicos a fim de propiciar a população espaços públicos adequados ao lazer  entretenimento  realização de eventos socioculturais  convívio social  qualidade de vida  com paisagismo e preservação ambiental.;ESPAÇO PÚBLICO IMPLANTADO/REVITALIZADO            ;Ano(s);
12;02;00801;15;451;0039;1026;    ;6,00;6,00;6,00;6,00;50400,00;0,00;0,00;0,00;
10;2;1027;IMPLANTAÇÃO DA PRAÇA DO SKATE;Construir a praça do skate com estrutura para prática do skatismo a fim de estimular o esporte e a  promoção social de adolescentes e jovens.;PRAÇA CONSTRUÍDA                                  ;Ano(s);
12;02;00801;15;451;0039;1027;    ;2,00;0,00;0,00;0,00;200100,00;0,00;0,00;0,00;
10;2;1028;CONSTRUÇÃO DO CENTRO MUNICIPAL DE EDUCAÇÃO;Construir centro municipal de educação infantil no Bairro Rosário II a fim de proporcionar a educação infantil  creche e pré-escola as crianças do bairro.;CENTRO DE EDUCAÇÃO INFANTIL CONSTRUÍDO            ;Unidade;
